Taskcla:  [(0, 3), (1, 2), (2, 2)]
 Epoch: 31 | Train: time= 61.7s | Valid: time= 12.8s loss=0.001, TAw acc=  0.0% |
 Epoch: 32 | Train: time= 61.1s | Valid: time= 12.5s loss=0.000, TAw acc=  0.0% |
 Epoch: 33 | Train: time= 60.9s | Valid: time= 12.8s loss=0.000, TAw acc=  0.0% |
 Epoch: 34 | Train: time= 61.0s | Valid: time= 12.7s loss=1.501, TAw acc=  0.0% |
 Epoch: 35 | Train: time= 62.2s | Valid: time= 12.5s loss=0.000, TAw acc=  0.0% |
 Epoch: 36 | Train: time= 62.4s | Valid: time= 13.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 37 | Train: time= 62.0s | Valid: time= 12.9s loss=0.000, TAw acc=  0.0% |
 Epoch: 38 | Train: time= 61.5s | Valid: time= 12.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 39 | Train: time= 61.5s | Valid: time= 13.2s loss=0.000, TAw acc=  0.0% |
 Epoch: 40 | Train: time= 61.4s | Valid: time= 13.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 41 | Train: time= 62.4s | Valid: time= 13.4s loss=0.000, TAw acc=  0.0% |
 Epoch: 42 | Train: time= 61.3s | Valid: time= 12.7s loss=0.000, TAw acc=  0.0% |
 Epoch: 43 | Train: time= 62.0s | Valid: time= 13.0s loss=0.000, TAw acc=  0.0% |
 Epoch: 44 | Train: time= 61.8s | Valid: time= 12.9s loss=0.000, TAw acc=  0.0% |
 Epoch: 45 | Train: time= 62.2s | Valid: time= 13.0s loss=0.000, TAw acc=  0.0% |
 Epoch: 46 | Train: time= 60.4s | Valid: time= 12.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 47 | Train: time= 61.1s | Valid: time= 13.3s loss=0.000, TAw acc=  0.0% |
 Epoch: 48 | Train: time= 60.9s | Valid: time= 13.4s loss=0.000, TAw acc=  0.0% |
 Epoch: 49 | Train: time= 61.6s | Valid: time= 12.6s loss=0.000, TAw acc=  0.0% |
 Epoch: 50 | Train: time= 61.4s | Valid: time= 13.1s loss=0.000, TAw acc=  0.0% |
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=16.288 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 85.5% <<<
>>> Test on task  1 : loss=15.328 | TAw acc=  0.0%, forg=  0.0%| TAg acc=:  0.0%, forg= 87.7% <<<
>>> Test on task  2 : loss=0.205 | TAw acc=  0.0%, forg=  0.0%| TAg acc=: 90.0%, forg=  0.0% <<<
Save at ./results/20241119_der_csl/ham10000/ham10000_der_split_dp_noexem_grow_csl_0
************************************************************************************************************
TAw Acc
	 0.00%  0.00%  0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
TAw Acc result
 0.00	 0.00	
************************************************************************************************************
TAg Acc
	85.48%  0.00%  0.00% 	Avg.:85.48% 
	 0.00% 87.69%  0.00% 	Avg.:43.85% 
	 0.00%  0.00% 90.00% 	Avg.:30.00% 
TAg Acc result
85.48	43.85	30.00	
************************************************************************************************************
TAw Forg
	 0.00%  0.00%  0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
	 0.00%  0.00%  0.00% 	Avg.: 0.00% 
TAw Forg result
 0.00	 0.00	
************************************************************************************************************
TAg Forg
	 0.00%  0.00%  0.00% 
	85.48%  0.00%  0.00% 	Avg.:85.48% 
	85.48% 87.69%  0.00% 	Avg.:86.58% 
TAg Forg result
85.48	86.58	
************************************************************************************************************
[Elapsed time = 4.1 h]
Done!
