Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11220132
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time= 16.5s | Train: skip eval | Valid: time=  0.3s loss=1.601, TAw acc=  0.0% | lr: 0.0300
| Epoch  39, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.154, TAw acc=  0.0% | lr: 0.0300
| Epoch  40, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.012, TAw acc=  0.0% | lr: 0.0300
| Epoch  41, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.493, TAw acc=  0.0% | lr: 0.0300
| Epoch  42, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.142, TAw acc=  0.0% | lr: 0.0300
| Epoch  43, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.073, TAw acc=  0.0% | lr: 0.0300
| Epoch  44, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.259, TAw acc=  0.0% | lr: 0.0300
| Epoch  45, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.005, TAw acc=  0.0% | lr: 0.0300
| Epoch  46, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.975, TAw acc=  0.0% | lr: 0.0300
| Epoch  47, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.967, TAw acc=  0.0% | lr: 0.0300
| Epoch  48, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.940, TAw acc=  0.0% | lr: 0.0300
| Epoch  49, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.012, TAw acc=  0.0% | lr: 0.0300
| Epoch  50, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.107, TAw acc=  0.0% | lr: 0.0300
| Epoch  51, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.979, TAw acc=  0.0% | lr: 0.0300
| Epoch  52, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.990, TAw acc=  0.0% | lr: 0.0300
| Epoch  53, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.951, TAw acc=  0.0% | lr: 0.0300
| Epoch  54, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.986, TAw acc=  0.0% | lr: 0.0300
| Epoch  55, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.950, TAw acc=  0.0% | lr: 0.0300
| Epoch  56, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.031, TAw acc=  0.0% | lr: 0.0300
| Epoch  57, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.959, TAw acc=  0.0% | lr: 0.0300
| Epoch  58, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.981, TAw acc=  0.0% | lr: 0.0300
| Epoch  59, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.899, TAw acc=  0.0% | lr: 0.0300
| Epoch  60, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.906, TAw acc=  0.0% | lr: 0.0300
| Epoch  61, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.045, TAw acc=  0.0% | lr: 0.0300
| Epoch  62, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.948, TAw acc=  0.0% | lr: 0.0300
| Epoch  63, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.960, TAw acc=  0.0% | lr: 0.0300
| Epoch  64, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.971, TAw acc=  0.0% | lr: 0.0300
| Epoch  65, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.862, TAw acc=  0.0% | lr: 0.0300
| Epoch  66, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.900, TAw acc=  0.0% | lr: 0.0300
| Epoch  67, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.909, TAw acc=  0.0% | lr: 0.0300
| Epoch  68, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.821, TAw acc=  0.0% | lr: 0.0300
| Epoch  69, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.785, TAw acc=  0.0% | lr: 0.0300
| Epoch  70, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.829, TAw acc=  0.0% | lr: 0.0300
| Epoch  71, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.823, TAw acc=  0.0% | lr: 0.0300
| Epoch  72, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.894, TAw acc=  0.0% | lr: 0.0300
| Epoch  73, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.802, TAw acc=  0.0% | lr: 0.0300
| Epoch  74, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.777, TAw acc=  0.0% | lr: 0.0300
| Epoch  75, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.822, TAw acc=  0.0% | lr: 0.0300
| Epoch  76, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.825, TAw acc=  0.0% | lr: 0.0300
| Epoch  77, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.838, TAw acc=  0.0% | lr: 0.0300
| Epoch  78, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.891, TAw acc=  0.0% | lr: 0.0300
| Epoch  79, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.850, TAw acc=  0.0% | lr: 0.0300
| Epoch  80, time=  9.8s | Train: skip eval | Valid: time=  0.3s loss=0.991, TAw acc=  0.0% | lr: 0.0300
| Epoch  81, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.807, TAw acc=  0.0% | lr: 0.0300
| Epoch  82, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.806, TAw acc=  0.0% | lr: 0.0300
| Epoch  83, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.765, TAw acc=  0.0% | lr: 0.0300
| Epoch  84, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.814, TAw acc=  0.0% | lr: 0.0300
| Epoch  85, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.817, TAw acc=  0.0% | lr: 0.0300
| Epoch  86, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.841, TAw acc=  0.0% | lr: 0.0300
| Epoch  87, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.842, TAw acc=  0.0% | lr: 0.0300
| Epoch  88, time=  9.6s | Train: skip eval | Valid: time=  0.3s loss=0.762, TAw acc=  0.0% | lr: 0.0300
| Epoch  89, time=  9.7s | Train: skip eval | Valid: time=  0.3s loss=0.842, TAw acc=  0.0% | lr: 0.0300
| Epoch  90, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.853, TAw acc=  0.0% | lr: 0.0300
| Epoch  91, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.865, TAw acc=  0.0% | lr: 0.0300
| Epoch  92, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.816, TAw acc=  0.0% | lr: 0.0300
| Epoch  93, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.790, TAw acc=  0.0% | lr: 0.0300
| Epoch  94, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.793, TAw acc=  0.0% | lr: 0.0300
| Epoch  95, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.863, TAw acc=  0.0% | lr: 0.0300
| Epoch  96, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.779, TAw acc=  0.0% | lr: 0.0300
| Epoch  97, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.727, TAw acc=  0.0% | lr: 0.0300
| Epoch  98, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.740, TAw acc=  0.0% | lr: 0.0300
| Epoch  99, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.785, TAw acc=  0.0% | lr: 0.0300
| Epoch 100, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.796, TAw acc=  0.0% | lr: 0.0300
| Epoch 101, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.842, TAw acc=  0.0% | lr: 0.0300
| Epoch 102, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.802, TAw acc=  0.0% | lr: 0.0300
| Epoch 103, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.882, TAw acc=  0.0% | lr: 0.0300
| Epoch 104, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.751, TAw acc=  0.0% | lr: 0.0300
| Epoch 105, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.808, TAw acc=  0.0% | lr: 0.0300
| Epoch 106, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.743, TAw acc=  0.0% | lr: 0.0300
| Epoch 107, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.777, TAw acc=  0.0% | lr: 0.0300
| Epoch 108, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.835, TAw acc=  0.0% | lr: 0.0300
| Epoch 109, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.790, TAw acc=  0.0% | lr: 0.0300
| Epoch 110, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.850, TAw acc=  0.0% | lr: 0.0300
| Epoch 111, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.822, TAw acc=  0.0% | lr: 0.0300
| Epoch 112, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.882, TAw acc=  0.0% | lr: 0.0300
| Epoch 113, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.740, TAw acc=  0.0% | lr: 0.0300
| Epoch 114, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.676, TAw acc=  0.0% | lr: 0.0300
| Epoch 115, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.753, TAw acc=  0.0% | lr: 0.0300
| Epoch 116, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.720, TAw acc=  0.0% | lr: 0.0300
| Epoch 117, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.748, TAw acc=  0.0% | lr: 0.0300
| Epoch 118, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.795, TAw acc=  0.0% | lr: 0.0300
| Epoch 119, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.951, TAw acc=  0.0% | lr: 0.0300
| Epoch 120, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.819, TAw acc=  0.0% | lr: 0.0300
| Epoch 121, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.795, TAw acc=  0.0% | lr: 0.0300
| Epoch 122, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.898, TAw acc=  0.0% | lr: 0.0300
| Epoch 123, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.783, TAw acc=  0.0% | lr: 0.0300
| Epoch 124, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.751, TAw acc=  0.0% | lr: 0.0300
| Epoch 125, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.731, TAw acc=  0.0% | lr: 0.0300
| Epoch 126, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.733, TAw acc=  0.0% | lr: 0.0300
| Epoch 127, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.823, TAw acc=  0.0% | lr: 0.0300
| Epoch 128, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.908, TAw acc=  0.0% | lr: 0.0300
| Epoch 129, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.726, TAw acc=  0.0% | lr: 0.0300
| Epoch 130, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.782, TAw acc=  0.0% | lr: 0.0300
| Epoch 131, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.741, TAw acc=  0.0% | lr: 0.0300
| Epoch 132, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.795, TAw acc=  0.0% | lr: 0.0300
| Epoch 133, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.988, TAw acc=  0.0% | lr: 0.0300
| Epoch 134, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.735, TAw acc=  0.0% | lr: 0.0300
| Epoch 135, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.773, TAw acc=  0.0% | lr: 0.0300
| Epoch 136, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.815, TAw acc=  0.0% | lr: 0.0300
| Epoch 137, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.738, TAw acc=  0.0% | lr: 0.0300
| Epoch 138, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.757, TAw acc=  0.0% | lr: 0.0300
| Epoch 139, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.740, TAw acc=  0.0% | lr: 0.0300
| Epoch 140, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.754, TAw acc=  0.0% | lr: 0.0030
| Epoch 141, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.727, TAw acc=  0.0% | lr: 0.0030
| Epoch 142, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.737, TAw acc=  0.0% | lr: 0.0030
| Epoch 143, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.770, TAw acc=  0.0% | lr: 0.0030
| Epoch 144, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.746, TAw acc=  0.0% | lr: 0.0030
| Epoch 145, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.772, TAw acc=  0.0% | lr: 0.0030
| Epoch 146, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.743, TAw acc=  0.0% | lr: 0.0030
| Epoch 147, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.720, TAw acc=  0.0% | lr: 0.0030
| Epoch 148, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.737, TAw acc=  0.0% | lr: 0.0030
| Epoch 149, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.755, TAw acc=  0.0% | lr: 0.0030
| Epoch 150, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.764, TAw acc=  0.0% | lr: 0.0030
| Epoch 151, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.722, TAw acc=  0.0% | lr: 0.0030
| Epoch 152, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.738, TAw acc=  0.0% | lr: 0.0030
| Epoch 153, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.722, TAw acc=  0.0% | lr: 0.0030
| Epoch 154, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.724, TAw acc=  0.0% | lr: 0.0030
| Epoch 155, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.719, TAw acc=  0.0% | lr: 0.0030
| Epoch 156, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.715, TAw acc=  0.0% | lr: 0.0030
| Epoch 157, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.702, TAw acc=  0.0% | lr: 0.0030
| Epoch 158, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.720, TAw acc=  0.0% | lr: 0.0030
| Epoch 159, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.731, TAw acc=  0.0% | lr: 0.0030
| Epoch 160, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.708, TAw acc=  0.0% | lr: 0.0030
| Epoch 161, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.736, TAw acc=  0.0% | lr: 0.0030
| Epoch 162, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.727, TAw acc=  0.0% | lr: 0.0030
| Epoch 163, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.733, TAw acc=  0.0% | lr: 0.0030
| Epoch 164, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.733, TAw acc=  0.0% | lr: 0.0030
| Epoch 165, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.728, TAw acc=  0.0% | lr: 0.0030
| Epoch 166, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.705, TAw acc=  0.0% | lr: 0.0030
| Epoch 167, time=  9.5s | Train: skip eval | Valid: time=  0.3s loss=0.755, TAw acc=  0.0% | lr: 0.0030
| Epoch 168, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.728, TAw acc=  0.0% | lr: 0.0030
| Epoch 169, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.721, TAw acc=  0.0% | lr: 0.0030
| Epoch 170, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.738, TAw acc=  0.0% | lr: 0.0030
| Epoch 171, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.695, TAw acc=  0.0% | lr: 0.0030
| Epoch 172, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.701, TAw acc=  0.0% | lr: 0.0030
| Epoch 173, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.727, TAw acc=  0.0% | lr: 0.0030
| Epoch 174, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.742, TAw acc=  0.0% | lr: 0.0030
| Epoch 175, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.754, TAw acc=  0.0% | lr: 0.0030
| Epoch 176, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.745, TAw acc=  0.0% | lr: 0.0030
| Epoch 177, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.728, TAw acc=  0.0% | lr: 0.0030
| Epoch 178, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.728, TAw acc=  0.0% | lr: 0.0030
| Epoch 179, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.731, TAw acc=  0.0% | lr: 0.0030
| Epoch 180, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.752, TAw acc=  0.0% | lr: 0.0003
| Epoch 181, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.709, TAw acc=  0.0% | lr: 0.0003
| Epoch 182, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.727, TAw acc=  0.0% | lr: 0.0003
| Epoch 183, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.756, TAw acc=  0.0% | lr: 0.0003
| Epoch 184, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.718, TAw acc=  0.0% | lr: 0.0003
| Epoch 185, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.725, TAw acc=  0.0% | lr: 0.0003
| Epoch 186, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.729, TAw acc=  0.0% | lr: 0.0003
| Epoch 187, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.727, TAw acc=  0.0% | lr: 0.0003
| Epoch 188, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.728, TAw acc=  0.0% | lr: 0.0003
| Epoch 189, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.707, TAw acc=  0.0% | lr: 0.0003
| Epoch 190, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.731, TAw acc=  0.0% | lr: 0.0003
| Epoch 191, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.749, TAw acc=  0.0% | lr: 0.0003
| Epoch 192, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.724, TAw acc=  0.0% | lr: 0.0003
| Epoch 193, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.722, TAw acc=  0.0% | lr: 0.0003
| Epoch 194, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.703, TAw acc=  0.0% | lr: 0.0003
| Epoch 195, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.740, TAw acc=  0.0% | lr: 0.0003
| Epoch 196, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.722, TAw acc=  0.0% | lr: 0.0003
| Epoch 197, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=0.704, TAw acc=  0.0% | lr: 0.0003
| Epoch 198, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.707, TAw acc=  0.0% | lr: 0.0003
| Epoch 199, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.715, TAw acc=  0.0% | lr: 0.0003
| Epoch 200, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.713, TAw acc=  0.0% | lr: 0.0003
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=5.121 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 26.5%, forg= 60.5% <<<
>>> Test on task  1 : loss=5.623 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 23.2%, forg= 52.9% <<<
>>> Test on task  2 : loss=4.309 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 36.7%, forg= 47.1% <<<
>>> Test on task  3 : loss=3.818 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 36.9%, forg= 45.0% <<<
>>> Test on task  4 : loss=2.452 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 55.1%, forg= 34.8% <<<
>>> Test on task  5 : loss=0.617 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 84.2%, forg=  0.0% <<<
Save at ./results/20241102_der/cifar100_reproducing_epoch200/cifar100_icarl_der_base_csl_1
************************************************************************************************************
Task  6
************************************************************************************************************
| Epoch   1, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.120, TAw acc=  0.0% | lr: 0.0300
| Epoch   2, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.748, TAw acc=  0.0% | lr: 0.0300
| Epoch   3, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.818, TAw acc=  0.0% | lr: 0.0300
| Epoch   4, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.803, TAw acc=  0.0% | lr: 0.0300
| Epoch   5, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.983, TAw acc=  0.0% | lr: 0.0300
| Epoch   6, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=0.952, TAw acc=  0.0% | lr: 0.0300
| Epoch   7, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.994, TAw acc=  0.0% | lr: 0.0300
| Epoch   8, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.118, TAw acc=  0.0% | lr: 0.0300
| Epoch   9, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.319, TAw acc=  0.0% | lr: 0.0300
| Epoch  10, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.243, TAw acc=  0.0% | lr: 0.0300
| Epoch  11, time= 10.8s | Train: skip eval | Valid: time=  0.3s loss=1.369, TAw acc=  0.0% | lr: 0.0300
| Epoch  12, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.382, TAw acc=  0.0% | lr: 0.0300
| Epoch  13, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.373, TAw acc=  0.0% | lr: 0.0300
| Epoch  14, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.632, TAw acc=  0.0% | lr: 0.0300
| Epoch  15, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.542, TAw acc=  0.0% | lr: 0.0300
| Epoch  16, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.578, TAw acc=  0.0% | lr: 0.0300
| Epoch  17, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.897, TAw acc=  0.0% | lr: 0.0300
| Epoch  18, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.676, TAw acc=  0.0% | lr: 0.0300
| Epoch  19, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.646, TAw acc=  0.0% | lr: 0.0300
| Epoch  20, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.739, TAw acc=  0.0% | lr: 0.0300
| Epoch  21, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.553, TAw acc=  0.0% | lr: 0.0300
| Epoch  22, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.640, TAw acc=  0.0% | lr: 0.0300
| Epoch  23, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.708, TAw acc=  0.0% | lr: 0.0300
| Epoch  24, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.668, TAw acc=  0.0% | lr: 0.0300
| Epoch  25, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.766, TAw acc=  0.0% | lr: 0.0300
| Epoch  26, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.804, TAw acc=  0.0% | lr: 0.0300
| Epoch  27, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.848, TAw acc=  0.0% | lr: 0.0300
| Epoch  28, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.601, TAw acc=  0.0% | lr: 0.0300
| Epoch  29, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=1.722, TAw acc=  0.0% | lr: 0.0300
| Epoch  30, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.885, TAw acc=  0.0% | lr: 0.0300
| Epoch  31, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.588, TAw acc=  0.0% | lr: 0.0300
| Epoch  32, time= 10.1s | Train: skip eval | Valid: time=  0.3s loss=1.903, TAw acc=  0.0% | lr: 0.0300
| Epoch  33, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.728, TAw acc=  0.0% | lr: 0.0300
| Epoch  34, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.740, TAw acc=  0.0% | lr: 0.0300
| Epoch  35, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=1.650, TAw acc=  0.0% | lr: 0.0300
| Epoch  36, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=1.749, TAw acc=  0.0% | lr: 0.0300
| Epoch  37, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.589, TAw acc=  0.0% | lr: 0.0300
| Epoch  38, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.778, TAw acc=  0.0% | lr: 0.0300
| Epoch  39, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.611, TAw acc=  0.0% | lr: 0.0300
| Epoch  40, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.799, TAw acc=  0.0% | lr: 0.0300
| Epoch  41, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.506, TAw acc=  0.0% | lr: 0.0300
| Epoch  42, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.633, TAw acc=  0.0% | lr: 0.0300
| Epoch  43, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.482, TAw acc=  0.0% | lr: 0.0300
| Epoch  44, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.527, TAw acc=  0.0% | lr: 0.0300
| Epoch  45, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.505, TAw acc=  0.0% | lr: 0.0300
| Epoch  46, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.395, TAw acc=  0.0% | lr: 0.0300
| Epoch  47, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.451, TAw acc=  0.0% | lr: 0.0300
| Epoch  48, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.495, TAw acc=  0.0% | lr: 0.0300
| Epoch  49, time= 10.0s | Train: skip eval | Valid: time=  0.3s loss=1.432, TAw acc=  0.0% | lr: 0.0300
