Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11220132
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
| Epoch   1, time= 17.2s | Train: skip eval | Valid: time=  0.3s loss=2.173, TAw acc=  0.0% | lr: 0.0300
| Epoch  92, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.562, TAw acc=  0.0% | lr: 0.0300
| Epoch  93, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.592, TAw acc=  0.0% | lr: 0.0300
| Epoch  94, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.639, TAw acc=  0.0% | lr: 0.0300
| Epoch  95, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.604, TAw acc=  0.0% | lr: 0.0300
| Epoch  96, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.608, TAw acc=  0.0% | lr: 0.0300
| Epoch  97, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.613, TAw acc=  0.0% | lr: 0.0300
| Epoch  98, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.616, TAw acc=  0.0% | lr: 0.0300
| Epoch  99, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.573, TAw acc=  0.0% | lr: 0.0300
| Epoch 100, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.585, TAw acc=  0.0% | lr: 0.0300
| Epoch 101, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc=  0.0% | lr: 0.0300
| Epoch 102, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.555, TAw acc=  0.0% | lr: 0.0300
| Epoch 103, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.568, TAw acc=  0.0% | lr: 0.0300
| Epoch 104, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.562, TAw acc=  0.0% | lr: 0.0300
| Epoch 105, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.559, TAw acc=  0.0% | lr: 0.0300
| Epoch 106, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.577, TAw acc=  0.0% | lr: 0.0300
| Epoch 107, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.600, TAw acc=  0.0% | lr: 0.0300
| Epoch 108, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.559, TAw acc=  0.0% | lr: 0.0300
| Epoch 109, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.770, TAw acc=  0.0% | lr: 0.0300
| Epoch 110, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.632, TAw acc=  0.0% | lr: 0.0300
| Epoch 111, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.546, TAw acc=  0.0% | lr: 0.0300
| Epoch 112, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.560, TAw acc=  0.0% | lr: 0.0300
| Epoch 113, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.564, TAw acc=  0.0% | lr: 0.0300
| Epoch 114, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.596, TAw acc=  0.0% | lr: 0.0300
| Epoch 115, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.599, TAw acc=  0.0% | lr: 0.0300
| Epoch 116, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.578, TAw acc=  0.0% | lr: 0.0300
| Epoch 117, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc=  0.0% | lr: 0.0300
| Epoch 118, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.578, TAw acc=  0.0% | lr: 0.0300
| Epoch 119, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.560, TAw acc=  0.0% | lr: 0.0300
| Epoch 120, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.583, TAw acc=  0.0% | lr: 0.0300
| Epoch 121, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.567, TAw acc=  0.0% | lr: 0.0300
| Epoch 122, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.555, TAw acc=  0.0% | lr: 0.0300
| Epoch 123, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.540, TAw acc=  0.0% | lr: 0.0300
| Epoch 124, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.577, TAw acc=  0.0% | lr: 0.0300
| Epoch 125, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.577, TAw acc=  0.0% | lr: 0.0300
| Epoch 126, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.531, TAw acc=  0.0% | lr: 0.0300
| Epoch 127, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.570, TAw acc=  0.0% | lr: 0.0300
| Epoch 128, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.608, TAw acc=  0.0% | lr: 0.0300
| Epoch 129, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.555, TAw acc=  0.0% | lr: 0.0300
| Epoch 130, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.567, TAw acc=  0.0% | lr: 0.0300
| Epoch 131, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.553, TAw acc=  0.0% | lr: 0.0300
| Epoch 132, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.677, TAw acc=  0.0% | lr: 0.0300
| Epoch 133, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.571, TAw acc=  0.0% | lr: 0.0300
| Epoch 134, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.574, TAw acc=  0.0% | lr: 0.0300
| Epoch 135, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.631, TAw acc=  0.0% | lr: 0.0300
| Epoch 136, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.643, TAw acc=  0.0% | lr: 0.0300
| Epoch 137, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.602, TAw acc=  0.0% | lr: 0.0300
| Epoch 138, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.583, TAw acc=  0.0% | lr: 0.0300
| Epoch 139, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.576, TAw acc=  0.0% | lr: 0.0300
| Epoch 140, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.565, TAw acc=  0.0% | lr: 0.0030
| Epoch 141, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.558, TAw acc=  0.0% | lr: 0.0030
| Epoch 142, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc=  0.0% | lr: 0.0030
| Epoch 143, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.542, TAw acc=  0.0% | lr: 0.0030
| Epoch 144, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.545, TAw acc=  0.0% | lr: 0.0030
| Epoch 145, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc=  0.0% | lr: 0.0030
| Epoch 146, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc=  0.0% | lr: 0.0030
| Epoch 147, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.536, TAw acc=  0.0% | lr: 0.0030
| Epoch 148, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.532, TAw acc=  0.0% | lr: 0.0030
| Epoch 149, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.542, TAw acc=  0.0% | lr: 0.0030
| Epoch 150, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.548, TAw acc=  0.0% | lr: 0.0030
| Epoch 151, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.539, TAw acc=  0.0% | lr: 0.0030
| Epoch 152, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.541, TAw acc=  0.0% | lr: 0.0030
| Epoch 153, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.558, TAw acc=  0.0% | lr: 0.0030
| Epoch 154, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.553, TAw acc=  0.0% | lr: 0.0030
| Epoch 155, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.541, TAw acc=  0.0% | lr: 0.0030
| Epoch 156, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.546, TAw acc=  0.0% | lr: 0.0030
| Epoch 157, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.559, TAw acc=  0.0% | lr: 0.0030
| Epoch 158, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.543, TAw acc=  0.0% | lr: 0.0030
| Epoch 159, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.542, TAw acc=  0.0% | lr: 0.0030
| Epoch 160, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.537, TAw acc=  0.0% | lr: 0.0030
| Epoch 161, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc=  0.0% | lr: 0.0030
| Epoch 162, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc=  0.0% | lr: 0.0030
| Epoch 163, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.550, TAw acc=  0.0% | lr: 0.0030
| Epoch 164, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.540, TAw acc=  0.0% | lr: 0.0030
| Epoch 165, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc=  0.0% | lr: 0.0030
| Epoch 166, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.564, TAw acc=  0.0% | lr: 0.0030
| Epoch 167, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.538, TAw acc=  0.0% | lr: 0.0030
| Epoch 168, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.547, TAw acc=  0.0% | lr: 0.0030
| Epoch 169, time= 10.8s | Train: skip eval | Valid: time=  0.3s loss=0.546, TAw acc=  0.0% | lr: 0.0030
| Epoch 170, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.553, TAw acc=  0.0% | lr: 0.0030
| Epoch 171, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.540, TAw acc=  0.0% | lr: 0.0030
| Epoch 172, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.539, TAw acc=  0.0% | lr: 0.0030
| Epoch 173, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.531, TAw acc=  0.0% | lr: 0.0030
| Epoch 174, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.542, TAw acc=  0.0% | lr: 0.0030
| Epoch 175, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.535, TAw acc=  0.0% | lr: 0.0030
| Epoch 176, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.529, TAw acc=  0.0% | lr: 0.0030
| Epoch 177, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.548, TAw acc=  0.0% | lr: 0.0030
| Epoch 178, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc=  0.0% | lr: 0.0030
| Epoch 179, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.539, TAw acc=  0.0% | lr: 0.0030
| Epoch 180, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.533, TAw acc=  0.0% | lr: 0.0003
| Epoch 181, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.536, TAw acc=  0.0% | lr: 0.0003
| Epoch 182, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.530, TAw acc=  0.0% | lr: 0.0003
| Epoch 183, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.549, TAw acc=  0.0% | lr: 0.0003
| Epoch 184, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.545, TAw acc=  0.0% | lr: 0.0003
| Epoch 185, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.529, TAw acc=  0.0% | lr: 0.0003
| Epoch 186, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.524, TAw acc=  0.0% | lr: 0.0003
| Epoch 187, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.556, TAw acc=  0.0% | lr: 0.0003
| Epoch 188, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.542, TAw acc=  0.0% | lr: 0.0003
| Epoch 189, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.548, TAw acc=  0.0% | lr: 0.0003
| Epoch 190, time= 10.8s | Train: skip eval | Valid: time=  0.3s loss=0.539, TAw acc=  0.0% | lr: 0.0003
| Epoch 191, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.544, TAw acc=  0.0% | lr: 0.0003
| Epoch 192, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.540, TAw acc=  0.0% | lr: 0.0003
| Epoch 193, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.538, TAw acc=  0.0% | lr: 0.0003
| Epoch 194, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.534, TAw acc=  0.0% | lr: 0.0003
| Epoch 195, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.538, TAw acc=  0.0% | lr: 0.0003
| Epoch 196, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc=  0.0% | lr: 0.0003
| Epoch 197, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.541, TAw acc=  0.0% | lr: 0.0003
| Epoch 198, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.527, TAw acc=  0.0% | lr: 0.0003
| Epoch 199, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.534, TAw acc=  0.0% | lr: 0.0003
| Epoch 200, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.552, TAw acc=  0.0% | lr: 0.0003
------------------------------------------------------------------------------------------------------------
>>> Test on task  0 : loss=5.911 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 16.2%, forg= 70.2% <<<
>>> Test on task  1 : loss=6.682 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 14.4%, forg= 63.0% <<<
>>> Test on task  2 : loss=5.908 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 26.7%, forg= 57.5% <<<
>>> Test on task  3 : loss=4.402 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 32.2%, forg= 49.9% <<<
>>> Test on task  4 : loss=2.972 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 52.1%, forg= 39.6% <<<
>>> Test on task  5 : loss=0.586 | TAw acc=  0.0%, forg=  0.0%| TAg acc= 86.4%, forg=  0.0% <<<
Save at ./results/20241102_der/cifar100_reproducing_epoch200/cifar100_icarl_der_base_csl_0
************************************************************************************************************
Task  6
************************************************************************************************************
| Epoch   1, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.874, TAw acc=  0.0% | lr: 0.0300
| Epoch   2, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.945, TAw acc=  0.0% | lr: 0.0300
| Epoch   3, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.846, TAw acc=  0.0% | lr: 0.0300
| Epoch   4, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.948, TAw acc=  0.0% | lr: 0.0300
| Epoch   5, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.987, TAw acc=  0.0% | lr: 0.0300
| Epoch   6, time= 10.5s | Train: skip eval | Valid: time=  0.4s loss=1.401, TAw acc=  0.0% | lr: 0.0300
| Epoch   7, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.244, TAw acc=  0.0% | lr: 0.0300
| Epoch   8, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.285, TAw acc=  0.0% | lr: 0.0300
| Epoch   9, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.401, TAw acc=  0.0% | lr: 0.0300
| Epoch  10, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.389, TAw acc=  0.0% | lr: 0.0300
| Epoch  11, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.466, TAw acc=  0.0% | lr: 0.0300
| Epoch  12, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.695, TAw acc=  0.0% | lr: 0.0300
| Epoch  13, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.640, TAw acc=  0.0% | lr: 0.0300
| Epoch  14, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.564, TAw acc=  0.0% | lr: 0.0300
| Epoch  15, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.563, TAw acc=  0.0% | lr: 0.0300
| Epoch  16, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.615, TAw acc=  0.0% | lr: 0.0300
| Epoch  17, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.666, TAw acc=  0.0% | lr: 0.0300
| Epoch  18, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.820, TAw acc=  0.0% | lr: 0.0300
| Epoch  19, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.618, TAw acc=  0.0% | lr: 0.0300
| Epoch  20, time= 10.7s | Train: skip eval | Valid: time=  0.3s loss=1.819, TAw acc=  0.0% | lr: 0.0300
| Epoch  21, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.771, TAw acc=  0.0% | lr: 0.0300
| Epoch  22, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.696, TAw acc=  0.0% | lr: 0.0300
| Epoch  23, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.565, TAw acc=  0.0% | lr: 0.0300
| Epoch  24, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.669, TAw acc=  0.0% | lr: 0.0300
| Epoch  25, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.874, TAw acc=  0.0% | lr: 0.0300
| Epoch  26, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.672, TAw acc=  0.0% | lr: 0.0300
| Epoch  27, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.526, TAw acc=  0.0% | lr: 0.0300
| Epoch  28, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.663, TAw acc=  0.0% | lr: 0.0300
| Epoch  29, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.628, TAw acc=  0.0% | lr: 0.0300
| Epoch  30, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.411, TAw acc=  0.0% | lr: 0.0300
| Epoch  31, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.563, TAw acc=  0.0% | lr: 0.0300
| Epoch  32, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.606, TAw acc=  0.0% | lr: 0.0300
| Epoch  33, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.466, TAw acc=  0.0% | lr: 0.0300
| Epoch  34, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.537, TAw acc=  0.0% | lr: 0.0300
| Epoch  35, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.553, TAw acc=  0.0% | lr: 0.0300
| Epoch  36, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.439, TAw acc=  0.0% | lr: 0.0300
| Epoch  37, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.704, TAw acc=  0.0% | lr: 0.0300
| Epoch  38, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.488, TAw acc=  0.0% | lr: 0.0300
| Epoch  39, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.449, TAw acc=  0.0% | lr: 0.0300
| Epoch  40, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.407, TAw acc=  0.0% | lr: 0.0300
| Epoch  41, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.459, TAw acc=  0.0% | lr: 0.0300
| Epoch  42, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.293, TAw acc=  0.0% | lr: 0.0300
| Epoch  43, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.328, TAw acc=  0.0% | lr: 0.0300
| Epoch  44, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.368, TAw acc=  0.0% | lr: 0.0300
| Epoch  45, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.168, TAw acc=  0.0% | lr: 0.0300
| Epoch  46, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.304, TAw acc=  0.0% | lr: 0.0300
| Epoch  47, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.230, TAw acc=  0.0% | lr: 0.0300
| Epoch  48, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.219, TAw acc=  0.0% | lr: 0.0300
| Epoch  49, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.354, TAw acc=  0.0% | lr: 0.0300
| Epoch  50, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.224, TAw acc=  0.0% | lr: 0.0300
| Epoch  51, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.242, TAw acc=  0.0% | lr: 0.0300
| Epoch  52, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=1.313, TAw acc=  0.0% | lr: 0.0300
| Epoch  53, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.209, TAw acc=  0.0% | lr: 0.0300
| Epoch  54, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.075, TAw acc=  0.0% | lr: 0.0300
| Epoch  55, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=1.071, TAw acc=  0.0% | lr: 0.0300
| Epoch  56, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=1.014, TAw acc=  0.0% | lr: 0.0300
| Epoch  57, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.080, TAw acc=  0.0% | lr: 0.0300
| Epoch  58, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.379, TAw acc=  0.0% | lr: 0.0300
| Epoch  59, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.176, TAw acc=  0.0% | lr: 0.0300
| Epoch  60, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.053, TAw acc=  0.0% | lr: 0.0300
| Epoch  61, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.891, TAw acc=  0.0% | lr: 0.0300
| Epoch  62, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.982, TAw acc=  0.0% | lr: 0.0300
| Epoch  63, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.957, TAw acc=  0.0% | lr: 0.0300
| Epoch  64, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=1.077, TAw acc=  0.0% | lr: 0.0300
| Epoch  65, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.893, TAw acc=  0.0% | lr: 0.0300
| Epoch  66, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.870, TAw acc=  0.0% | lr: 0.0300
| Epoch  67, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.871, TAw acc=  0.0% | lr: 0.0300
| Epoch  68, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=1.206, TAw acc=  0.0% | lr: 0.0300
| Epoch  69, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.856, TAw acc=  0.0% | lr: 0.0300
| Epoch  70, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.903, TAw acc=  0.0% | lr: 0.0300
| Epoch  71, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.832, TAw acc=  0.0% | lr: 0.0300
| Epoch  72, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.923, TAw acc=  0.0% | lr: 0.0300
| Epoch  73, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.879, TAw acc=  0.0% | lr: 0.0300
| Epoch  74, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.838, TAw acc=  0.0% | lr: 0.0300
| Epoch  75, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.786, TAw acc=  0.0% | lr: 0.0300
| Epoch  76, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.772, TAw acc=  0.0% | lr: 0.0300
| Epoch  77, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.811, TAw acc=  0.0% | lr: 0.0300
| Epoch  78, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.802, TAw acc=  0.0% | lr: 0.0300
| Epoch  79, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.725, TAw acc=  0.0% | lr: 0.0300
| Epoch  80, time= 10.7s | Train: skip eval | Valid: time=  0.3s loss=0.776, TAw acc=  0.0% | lr: 0.0300
| Epoch  81, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.805, TAw acc=  0.0% | lr: 0.0300
| Epoch  82, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.789, TAw acc=  0.0% | lr: 0.0300
| Epoch  83, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.811, TAw acc=  0.0% | lr: 0.0300
| Epoch  84, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.873, TAw acc=  0.0% | lr: 0.0300
| Epoch  85, time= 10.6s | Train: skip eval | Valid: time=  0.3s loss=0.726, TAw acc=  0.0% | lr: 0.0300
| Epoch  86, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.845, TAw acc=  0.0% | lr: 0.0300
| Epoch  87, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.836, TAw acc=  0.0% | lr: 0.0300
| Epoch  88, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.791, TAw acc=  0.0% | lr: 0.0300
| Epoch  89, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.756, TAw acc=  0.0% | lr: 0.0300
| Epoch  90, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.679, TAw acc=  0.0% | lr: 0.0300
| Epoch  91, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.793, TAw acc=  0.0% | lr: 0.0300
| Epoch  92, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.780, TAw acc=  0.0% | lr: 0.0300
| Epoch  93, time= 10.2s | Train: skip eval | Valid: time=  0.3s loss=0.749, TAw acc=  0.0% | lr: 0.0300
| Epoch  94, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.763, TAw acc=  0.0% | lr: 0.0300
| Epoch  95, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.753, TAw acc=  0.0% | lr: 0.0300
| Epoch  96, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.807, TAw acc=  0.0% | lr: 0.0300
| Epoch  97, time= 10.3s | Train: skip eval | Valid: time=  0.3s loss=0.785, TAw acc=  0.0% | lr: 0.0300
| Epoch  98, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=0.804, TAw acc=  0.0% | lr: 0.0300
| Epoch  99, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.829, TAw acc=  0.0% | lr: 0.0300
| Epoch 100, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.671, TAw acc=  0.0% | lr: 0.0300
| Epoch 101, time=  9.9s | Train: skip eval | Valid: time=  0.3s loss=0.778, TAw acc=  0.0% | lr: 0.0300
| Epoch 102, time= 10.4s | Train: skip eval | Valid: time=  0.3s loss=0.689, TAw acc=  0.0% | lr: 0.0300
